0,20,163.0
0,19,152.0
0,18,155.0
0,17,152.0
0,16,150.0
0,15,155.0
0,14,160.0
0,13,158.0
0,12,156.0
0,11,161.0
0,10,155.0
0,9,155.0
0,8,162.0
0,7,146.0
0,6,147.0
0,5,141.0
0,4,146.0
0,3,154.0
0,2,152.0
0,1,148.0
1,20,150.0
1,19,129.0
1,18,158.0
1,17,134.0
1,16,155.0
1,15,146.0
1,14,164.0
1,13,155.0
1,12,156.0
1,11,162.0
1,10,156.0
1,9,155.0
1,8,159.0
1,7,157.0
1,6,151.0
1,5,148.0
1,4,150.0
1,3,150.0
1,2,144.0
1,1,134.0
2,20,153.0
2,19,163.0
2,18,159.0
2,17,160.0
2,16,159.0
2,15,144.0
2,14,161.0
2,13,163.0
2,12,162.0
2,11,149.0
2,10,154.0
2,9,157.0
2,8,161.0
2,7,149.0
2,6,135.0
2,5,149.0
2,4,139.0
2,3,144.0
2,2,144.0
2,1,133.0
3,20,146.0
3,19,166.0
3,18,159.0
3,17,161.0
3,16,148.0
3,15,156.0
3,14,159.0
3,13,167.0
3,12,164.0
3,11,153.0
3,10,157.0
3,9,162.0
3,8,157.0
3,7,153.0
3,6,142.0
3,5,143.0
3,4,140.0
3,3,141.0
3,2,141.0
3,1,131.0
4,20,152.0
4,19,161.0
4,18,159.0
4,17,153.0
4,16,154.0
4,15,160.0
4,14,158.0
4,13,170.0
4,12,162.0
4,11,164.0
4,10,153.0
4,9,134.0
4,8,140.0
4,7,147.0
4,6,124.0
4,5,136.0
4,4,141.0
4,3,129.0
4,2,134.0
4,1,128.0
5,20,165.0
5,19,162.0
5,18,161.0
5,17,159.0
5,16,163.0
5,15,165.0
5,14,162.0
5,13,162.0
5,12,153.0
5,11,156.0
5,10,153.0
5,9,141.0
5,8,148.0
5,7,154.0
5,6,155.0
5,5,153.0
5,4,154.0
5,3,146.0
5,2,142.0
5,1,142.0
6,20,168.0
6,19,169.0
6,18,162.0
6,17,155.0
6,16,164.0
6,15,157.0
6,14,152.0
6,13,157.0
6,12,158.0
6,11,146.0
6,10,146.0
6,9,148.0
6,8,156.0
6,7,156.0
6,6,163.0
6,5,145.0
6,4,144.0
6,3,151.0
6,2,153.0
6,1,151.0
7,20,172.0
7,19,171.0
7,18,164.0
7,17,151.0
7,16,164.0
7,15,157.0
7,14,156.0
7,13,151.0
7,12,139.0
7,11,136.0
7,10,158.0
7,9,163.0
7,8,165.0
7,7,158.0
7,6,164.0
7,5,158.0
7,4,146.0
7,3,146.0
7,2,145.0
7,1,141.0
8,20,175.0
8,19,166.0
8,18,166.0
8,17,157.0
8,16,162.0
8,15,147.0
8,14,151.0
8,13,147.0
8,12,140.0
8,11,142.0
8,10,164.0
8,9,169.0
8,8,161.0
8,7,161.0
8,6,156.0
8,5,150.0
8,4,153.0
8,3,152.0
8,2,150.0
8,1,139.0
9,20,151.0
9,19,162.0
9,18,154.0
9,17,149.0
9,16,161.0
9,15,154.0
9,14,142.0
9,13,140.0
9,12,157.0
9,11,161.0
9,10,168.0
9,9,165.0
9,8,148.0
9,7,161.0
9,6,158.0
9,5,150.0
9,4,155.0
9,3,154.0
9,2,146.0
9,1,145.0
10,20,163.0
10,19,163.0
10,18,159.0
10,17,154.0
10,16,156.0
10,15,147.0
10,14,149.0
10,13,154.0
10,12,161.0
10,11,157.0
10,10,153.0
10,9,159.0
10,8,145.0
10,7,159.0
10,6,159.0
10,5,152.0
10,4,146.0
10,3,142.0
10,2,137.0
10,1,141.0
11,20,165.0
11,19,166.0
11,18,169.0
11,17,167.0
11,16,159.0
11,15,149.0
11,14,142.0
11,13,160.0
11,12,168.0
11,11,167.0
11,10,169.0
11,9,163.0
11,8,160.0
11,7,153.0
11,6,156.0
11,5,142.0
11,4,136.0
11,3,143.0
11,2,146.0
11,1,144.0
12,20,161.0
12,19,160.0
12,18,169.0
12,17,161.0
12,16,151.0
12,15,155.0
12,14,153.0
12,13,160.0
12,12,161.0
12,11,164.0
12,10,162.0
12,9,162.0
12,8,145.0
12,7,154.0
12,6,153.0
12,5,153.0
12,4,151.0
12,3,147.0
12,2,139.0
12,1,146.0
13,20,168.0
13,19,170.0
13,18,162.0
13,17,141.0
13,16,134.0
13,15,146.0
13,14,149.0
13,13,151.0
13,12,150.0
13,11,164.0
13,10,166.0
13,9,156.0
13,8,158.0
13,7,156.0
13,6,145.0
13,5,147.0
13,4,141.0
13,3,139.0
13,2,145.0
13,1,145.0
14,20,174.0
14,19,171.0
14,18,177.0
14,17,148.0
14,16,149.0
14,15,145.0
14,14,143.0
14,13,155.0
14,12,152.0
14,11,160.0
14,10,164.0
14,9,166.0
14,8,145.0
14,7,156.0
14,6,147.0
14,5,147.0
14,4,143.0
14,3,143.0
14,2,143.0
14,1,146.0
15,20,163.0
15,19,172.0
15,18,169.0
15,17,170.0
15,16,155.0
15,15,139.0
15,14,142.0
15,13,145.0
15,12,136.0
15,11,165.0
15,10,160.0
15,9,143.0
15,8,161.0
15,7,155.0
15,6,160.0
15,5,143.0
15,4,139.0
15,3,146.0
15,2,138.0
15,1,137.0
16,20,167.0
16,19,171.0
16,18,179.0
16,17,166.0
16,16,142.0
16,15,148.0
16,14,148.0
16,13,155.0
16,12,151.0
16,11,159.0
16,10,157.0
16,9,147.0
16,8,160.0
16,7,161.0
16,6,159.0
16,5,150.0
16,4,151.0
16,3,138.0
16,2,137.0
16,1,139.0
17,20,158.0
17,19,175.0
17,18,169.0
17,17,164.0
17,16,157.0
17,15,154.0
17,14,134.0
17,13,154.0
17,12,152.0
17,11,161.0
17,10,159.0
17,9,149.0
17,8,157.0
17,7,159.0
17,6,155.0
17,5,150.0
17,4,141.0
17,3,141.0
17,2,132.0
17,1,147.0
18,20,163.0
18,19,158.0
18,18,163.0
18,17,148.0
18,16,159.0
18,15,160.0
18,14,151.0
18,13,151.0
18,12,146.0
18,11,160.0
18,10,158.0
18,9,161.0
18,8,159.0
18,7,154.0
18,6,161.0
18,5,145.0
18,4,140.0
18,3,144.0
18,2,138.0
18,1,137.0
19,20,161.0
19,19,163.0
19,18,167.0
19,17,168.0
19,16,152.0
19,15,153.0
19,14,148.0
19,13,154.0
19,12,156.0
19,11,158.0
19,10,155.0
19,9,158.0
19,8,162.0
19,7,141.0
19,6,157.0
19,5,148.0
19,4,136.0
19,3,150.0
19,2,139.0
19,1,135.0
